trial_number,genome,merit,accuracy,genome_length,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3,did_repro
0,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",9.31323,0.909091,93,11,0,10,1,0,0,0,0,7,7,3,2,1,1,"True"
1,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",35.5271,0.941176,93,17,0,16,1,0,0,0,0,12,12,2,2,3,2,"True"
2,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",55.5112,0.947368,93,19,0,18,1,0,0,0,0,13,13,1,1,5,4,"True"
3,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",22.7374,0.933333,93,15,0,14,1,0,0,0,0,11,11,3,2,1,1,"True"
4,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",4.76837,0.875,93,8,0,7,1,0,0,0,0,5,5,2,1,1,1,"True"
5,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,2,2,5,4,"True"
6,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",9.31323,0.909091,93,11,0,10,1,0,0,0,0,7,7,3,2,1,1,"True"
7,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",4.76837,0.875,93,8,0,7,1,0,0,0,0,5,5,2,1,1,1,"True"
8,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",22.7374,0.933333,93,15,0,14,1,0,0,0,0,11,11,3,2,1,1,"True"
9,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",2.44141,0.8,93,5,0,4,1,0,0,0,0,4,4,0,0,1,0,"True"
10,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",4.76837,0.875,93,8,0,7,1,0,0,0,0,5,5,2,1,1,1,"True"
11,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",9.31323,0.909091,93,11,0,10,1,0,0,0,0,7,7,3,2,1,1,"True"
12,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",35.5271,0.941176,93,17,0,16,1,0,0,0,0,12,12,2,2,3,2,"True"
13,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",9.31323,0.909091,93,11,0,10,1,0,0,0,0,7,7,3,2,1,1,"True"
14,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",9.31323,0.909091,93,11,0,10,1,0,0,0,0,7,7,3,2,1,1,"True"
15,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,2,2,5,4,"True"
16,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",55.5112,0.947368,93,19,0,18,1,0,0,0,0,13,13,1,1,5,4,"True"
17,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,2,2,5,4,"True"
18,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",22.7374,0.933333,93,15,0,14,1,0,0,0,0,11,11,3,2,1,1,"True"
19,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",2.44141,0.8,93,5,0,4,1,0,0,0,0,4,4,0,0,1,0,"True"
20,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",2.44141,0.8,93,5,0,4,1,0,0,0,0,4,4,0,0,1,0,"True"
21,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",9.31323,0.909091,93,11,0,10,1,0,0,0,0,7,7,3,2,1,1,"True"
22,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",55.5112,0.947368,93,19,0,18,1,0,0,0,0,13,13,1,1,5,4,"True"
23,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",4.76837,0.875,93,8,0,7,1,0,0,0,0,5,5,2,1,1,1,"True"
24,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,2,2,5,4,"True"
25,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,2,2,5,4,"True"
26,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",4.76837,0.875,93,8,0,7,1,0,0,0,0,5,5,2,1,1,1,"True"
27,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",2.44141,0.8,93,5,0,4,1,0,0,0,0,4,4,0,0,1,0,"True"
28,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",4.76837,0.875,93,8,0,7,1,0,0,0,0,5,5,2,1,1,1,"True"
29,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",4.76837,0.875,93,8,0,7,1,0,0,0,0,5,5,2,1,1,1,"True"
30,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",35.5271,0.941176,93,17,0,16,1,0,0,0,0,12,12,2,2,3,2,"True"
31,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",55.5112,0.947368,93,19,0,18,1,0,0,0,0,13,13,1,1,5,4,"True"
32,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",2.44141,0.8,93,5,0,4,1,0,0,0,0,4,4,0,0,1,0,"True"
33,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",2.44141,0.8,93,5,0,4,1,0,0,0,0,4,4,0,0,1,0,"True"
34,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",55.5112,0.947368,93,19,0,18,1,0,0,0,0,13,13,1,1,5,4,"True"
35,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,2,2,5,4,"True"
36,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",22.7374,0.933333,93,15,0,14,1,0,0,0,0,11,11,3,2,1,1,"True"
37,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",35.5271,0.941176,93,17,0,16,1,0,0,0,0,12,12,2,2,3,2,"True"
38,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",55.5112,0.947368,93,19,0,18,1,0,0,0,0,13,13,1,1,5,4,"True"
39,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",2.44141,0.8,93,5,0,4,1,0,0,0,0,4,4,0,0,1,0,"True"
40,"[93]CbxPMzBOjFcOtRojaMcHGaBNcJmaOxcRqyrGpJARLGjiHHqOzlySchHeHdKcCLuyiDlBmANyMiApRqvsoRcnHOFiftrJw",2.44141,0.8,93,5,0,4,1,0,0,0,0,4,4,0,0,1,0,"True"
