trial_number,genome,merit,accuracy,genome_length,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3,did_repro
0,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",3.0124e+19,0.837838,98,296,48,248,48,48,0,48,48,125,125,64,64,107,59,"True"
1,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",5.05397e+18,0.869231,98,260,34,226,34,34,0,34,34,116,116,47,47,97,63,"True"
2,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",8.47915e+17,0.859375,98,256,36,220,36,36,0,36,36,109,109,50,50,97,61,"True"
3,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",1.52747e+16,0.842975,98,242,38,204,38,38,0,38,38,115,115,50,50,77,39,"True"
4,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",4.04317e+18,0.832753,98,287,48,239,48,48,0,48,48,120,120,68,68,99,51,"True"
5,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",9.87103e+18,0.835052,98,291,48,243,48,48,0,48,48,122,122,60,60,109,61,"True"
6,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",2.77845e+17,0.856574,98,251,36,215,36,36,0,36,36,119,119,50,50,82,46,"True"
7,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",1.64011e+15,0.854545,98,220,32,188,32,32,0,32,32,99,99,45,45,76,44,"True"
8,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",1.54235e+19,0.84083,98,289,46,243,46,46,0,46,46,115,115,60,60,114,68,"True"
9,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",4.04317e+18,0.828179,98,291,50,241,50,50,0,50,50,113,113,64,64,114,64,"True"
10,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",8.47915e+17,0.828571,98,280,48,232,48,48,0,48,48,108,108,69,69,103,55,"True"
11,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",2.40992e+19,0.859206,98,277,39,238,39,39,0,39,39,132,132,48,48,97,58,"True"
12,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",9.10442e+16,0.832061,98,262,44,218,44,44,0,44,44,108,108,59,59,95,51,"True"
13,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",5.42666e+17,0.832117,98,274,46,228,46,46,0,46,46,114,114,58,58,102,56,"True"
14,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",4.00417e+15,0.850877,98,228,34,194,34,34,0,34,34,98,98,45,45,85,51,"True"
15,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",9.7758e+15,0.847458,98,236,36,200,36,36,0,36,36,111,111,43,43,82,46,"True"
16,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",1.05989e+18,0.843866,98,269,42,227,42,42,0,42,42,99,99,63,63,107,65,"True"
17,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNixQbnNIwNNKHOnocSdMpJyFMNAERvRBaRsMGzQcutHMNJuNsk",2.05013e+15,0.839827,98,231,37,194,37,37,0,37,37,107,107,47,47,77,40,"True"
