trial_number,genome,merit,accuracy,genome_length,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3,did_repro
0,"[98]AccwccuteyNcJcRbGpccDHcNdsScQNcCHOPcGcyeqKcficCdcSzkwmxwtAKPRcRldccmxvGCuGRvwIFStpEigclaxJdKPcccre",5.96046,1,98,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
1,"[98]AccwccuteyNcJcRbGpccDHcNdsScQNcCHOPcGcyeqKcficCdcSzkwmxwtAKPRcRldccmxvGCuGRvwIFStpEigclaxJdKPcccre",5.96046,1,98,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
2,"[98]AccwccuteyNcJcRbGpccDHcNdsScQNcCHOPcGcyeqKcficCdcSzkwmxwtAKPRcRldccmxvGCuGRvwIFStpEigclaxJdKPcccre",5.96046,1,98,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
3,"[98]AccwccuteyNcJcRbGpccDHcNdsScQNcCHOPcGcyeqKcficCdcSzkwmxwtAKPRcRldccmxvGCuGRvwIFStpEigclaxJdKPcccre",3.05176,1,98,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
4,"[98]AccwccuteyNcJcRbGpccDHcNdsScQNcCHOPcGcyeqKcficCdcSzkwmxwtAKPRcRldccmxvGCuGRvwIFStpEigclaxJdKPcccre",5.96046,1,98,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
5,"[98]AccwccuteyNcJcRbGpccDHcNdsScQNcCHOPcGcyeqKcficCdcSzkwmxwtAKPRcRldccmxvGCuGRvwIFStpEigclaxJdKPcccre",5.96046,1,98,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
6,"[98]AccwccuteyNcJcRbGpccDHcNdsScQNcCHOPcGcyeqKcficCdcSzkwmxwtAKPRcRldccmxvGCuGRvwIFStpEigclaxJdKPcccre",3.05176,1,98,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
7,"[98]AccwccuteyNcJcRbGpccDHcNdsScQNcCHOPcGcyeqKcficCdcSzkwmxwtAKPRcRldccmxvGCuGRvwIFStpEigclaxJdKPcccre",5.96046,1,98,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
8,"[98]AccwccuteyNcJcRbGpccDHcNdsScQNcCHOPcGcyeqKcficCdcSzkwmxwtAKPRcRldccmxvGCuGRvwIFStpEigclaxJdKPcccre",5.96046,1,98,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
9,"[98]AccwccuteyNcJcRbGpccDHcNdsScQNcCHOPcGcyeqKcficCdcSzkwmxwtAKPRcRldccmxvGCuGRvwIFStpEigclaxJdKPcccre",5.96046,1,98,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
