trial_number,genome,merit,accuracy,genome_length,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3,did_repro
0,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",8.39735e+14,0.880597,99,201,24,177,24,24,0,24,24,93,93,42,42,66,42,"True"
1,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",2.98334e+16,0.885845,99,219,25,194,25,25,0,25,25,112,112,44,44,63,38,"True"
2,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",2.05013e+15,0.875598,99,209,26,183,26,26,0,26,26,93,93,47,47,69,43,"True"
3,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",3.80218e+22,0.884106,99,302,35,267,35,35,0,35,35,133,133,57,57,112,77,"True"
4,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",2.07011e+18,0.864341,99,258,35,223,35,35,0,35,35,115,115,55,55,88,53,"True"
5,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",2.40992e+19,0.875472,99,265,33,232,33,33,0,33,33,119,119,54,54,92,59,"True"
6,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",6.78332e+17,0.864542,99,251,34,217,34,34,0,34,34,112,112,52,52,87,53,"True"
7,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.32487e+18,0.881148,99,244,29,215,29,29,0,29,29,121,121,47,47,76,47,"True"
8,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",6.78332e+17,0.896104,99,231,24,207,24,24,0,24,24,111,111,41,41,79,55,"True"
9,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",2.80552e+20,0.864583,99,288,39,249,39,39,0,39,39,122,122,62,62,104,65,"True"
10,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.55737e+22,0.88,99,300,36,264,36,36,0,36,36,124,124,66,66,110,74,"True"
11,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",4.70687e+19,0.874074,99,270,34,236,34,34,0,34,34,112,112,67,67,91,57,"True"
12,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",7.35449e+19,0.869565,99,276,36,240,36,36,0,36,36,122,122,58,58,96,60,"True"
13,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",2.38667e+16,0.871681,99,226,29,197,29,29,0,29,29,106,106,51,51,69,40,"True"
14,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",4.70687e+19,0.871324,99,272,35,237,35,35,0,35,35,110,110,68,68,94,59,"True"
15,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",6.379e+21,0.891608,99,286,31,255,31,31,0,31,31,130,130,68,68,88,57,"True"
16,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",4.66146e+16,0.88,99,225,27,198,27,27,0,27,27,102,102,51,51,72,45,"True"
17,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",6.78332e+17,0.870445,99,247,32,215,32,32,0,32,32,102,102,65,65,80,48,"True"
18,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.04967e+15,0.885,99,200,23,177,23,23,0,23,23,87,87,41,41,72,49,"True"
19,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.92794e+19,0.889764,99,254,28,226,28,28,0,28,28,118,118,58,58,78,50,"True"
20,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",3.0124e+19,0.881679,99,262,31,231,31,31,0,31,31,107,107,60,60,95,64,"True"
21,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",8.39735e+14,0.859155,99,213,30,183,30,30,0,30,30,99,99,48,48,66,36,"True"
22,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",9.87103e+18,0.882353,99,255,30,225,30,30,0,30,30,105,105,63,63,87,57,"True"
23,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",2.98334e+16,0.882353,99,221,26,195,26,26,0,26,26,100,100,50,50,71,45,"True"
24,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.04967e+15,0.888889,99,198,22,176,22,22,0,22,22,90,90,45,45,63,41,"True"
25,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",5.1032e+21,0.885813,99,289,33,256,33,33,0,33,33,116,116,70,70,103,70,"True"
26,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",6.379e+21,0.873333,99,300,38,262,38,38,0,38,38,126,126,78,78,96,58,"True"
27,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",5.1032e+21,0.883162,99,291,34,257,34,34,0,34,34,118,118,76,76,97,63,"True"
28,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",3.7655e+19,0.888031,99,259,29,230,29,29,0,29,29,120,120,58,58,81,52,"True"
29,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",4.75273e+22,0.884488,99,303,35,268,35,35,0,35,35,128,128,69,69,106,71,"True"
30,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",9.19311e+19,0.908367,99,251,23,228,23,23,0,23,23,107,107,60,60,84,61,"True"
31,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.07022e+21,0.877622,99,286,35,251,35,35,0,35,35,126,126,69,69,91,56,"True"
32,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",2.40992e+19,0.872659,99,267,34,233,34,34,0,34,34,111,111,67,67,89,55,"True"
33,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",4.08256e+21,0.862745,99,306,42,264,42,42,0,42,42,137,137,71,71,98,56,"True"
34,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",9.87103e+18,0.882353,99,255,30,225,30,30,0,30,30,119,119,54,54,82,52,"True"
35,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",2.40992e+19,0.890196,99,255,28,227,28,28,0,28,28,121,121,54,54,80,52,"True"
36,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.2459e+22,0.864952,99,311,42,269,42,42,0,42,42,131,131,71,71,109,67,"True"
37,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.54235e+19,0.883268,99,257,30,227,30,30,0,30,30,107,107,51,51,99,69,"True"
38,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.14914e+20,0.870504,99,278,36,242,36,36,0,36,36,121,121,62,62,95,59,"True"
39,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",9.10442e+16,0.868644,99,236,31,205,31,31,0,31,31,94,94,63,63,79,48,"True"
40,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.05989e+18,0.90393,99,229,22,207,22,22,0,22,22,106,106,48,48,75,53,"True"
41,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.08065e+24,0.887147,99,319,36,283,36,36,0,36,36,133,133,74,74,112,76,"True"
42,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",3.04175e+22,0.881188,99,303,36,267,36,36,0,36,36,137,137,67,67,99,63,"True"
43,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",2.07011e+18,0.870079,99,254,33,221,33,33,0,33,33,107,107,59,59,88,55,"True"
44,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.54235e+19,0.874525,99,263,33,230,33,33,0,33,33,120,120,55,55,88,55,"True"
45,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.54235e+19,0.90535,99,243,23,220,23,23,0,23,23,107,107,55,55,81,58,"True"
46,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.94672e+22,0.890785,99,293,32,261,32,32,0,32,32,129,129,54,54,110,78,"True"
47,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",2.24441e+20,0.871886,99,281,36,245,36,36,0,36,36,119,119,63,63,99,63,"True"
48,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",3.50689e+20,0.875445,99,281,35,246,35,35,0,35,35,119,119,63,63,99,64,"True"
49,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",3.80218e+22,0.876623,99,308,38,270,38,38,0,38,38,130,130,73,73,105,67,"True"
50,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",6.31746e+18,0.878431,99,255,31,224,31,31,0,31,31,114,114,54,54,87,56,"True"
51,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",8.56176e+20,0.890909,99,275,30,245,30,30,0,30,30,123,123,62,62,90,60,"True"
52,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.32487e+18,0.8875,99,240,27,213,27,27,0,27,27,103,103,55,55,82,55,"True"
53,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",6.31746e+18,0.881423,99,253,30,223,30,30,0,30,30,116,116,54,54,83,53,"True"
54,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.67222e+21,0.886525,99,282,32,250,32,32,0,32,32,117,117,66,66,99,67,"True"
55,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",8.47915e+17,0.877049,99,244,30,214,30,30,0,30,30,117,117,50,50,77,47,"True"
56,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",2.77845e+17,0.874477,99,239,30,209,30,30,0,30,30,113,113,43,43,83,53,"True"
57,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",7.35449e+19,0.880597,99,268,32,236,32,32,0,32,32,115,115,61,61,92,60,"True"
58,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",4.34133e+17,0.857708,99,253,36,217,36,36,0,36,36,116,116,56,56,81,45,"True"
59,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",1.65608e+18,0.866667,99,255,34,221,34,34,0,34,34,120,120,55,55,80,46,"True"
60,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",9.19311e+19,0.878229,99,271,33,238,33,33,0,33,33,119,119,60,60,92,59,"True"
61,"[99]xHRdcLPDpNHogQJMqRwtfocPApchoIpBxvNQmEopebveHcpvhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQcuvHMNJuNsk",9.7758e+15,0.883178,99,214,25,189,25,25,0,25,25,98,98,43,43,73,48,"True"
