trial_number,genome,merit,accuracy,genome_length,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3,did_repro
0,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",1.40884e+14,0.84689,98,209,32,177,32,32,0,32,32,93,93,42,42,74,42,"True"
1,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",1.90934e+16,0.855319,98,235,34,201,34,34,0,34,34,115,115,47,47,73,39,"True"
2,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",7.89683e+18,0.839161,98,286,46,240,46,46,0,46,46,107,107,64,64,115,69,"True"
3,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",2.58763e+18,0.841155,98,277,44,233,44,44,0,44,44,119,119,57,57,101,57,"True"
4,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",9.87103e+18,0.835052,98,291,48,243,48,48,0,48,48,123,123,61,61,107,59,"True"
5,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",6.78332e+17,0.832727,98,275,46,229,46,46,0,46,46,113,113,60,60,102,56,"True"
6,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",2.38667e+16,0.85,98,240,36,204,36,36,0,36,36,117,117,42,42,81,45,"True"
7,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",7.35449e+19,0.851724,98,290,43,247,43,43,0,43,43,127,127,57,57,106,63,"True"
8,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",7.89683e+18,0.839161,98,286,46,240,46,46,0,46,46,123,123,57,57,106,60,"True"
9,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",1.14914e+20,0.855172,98,290,42,248,42,42,0,42,42,122,122,61,61,107,65,"True"
10,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",6.31746e+18,0.83391,98,289,48,241,48,48,0,48,48,109,109,68,68,112,64,"True"
11,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",6.25651e+15,0.849138,98,232,35,197,35,35,0,35,35,104,104,50,50,78,43,"True"
12,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",3.7655e+19,0.847751,98,289,44,245,44,44,0,44,44,124,124,60,60,105,61,"True"
13,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",1.43642e+20,0.837134,98,307,50,257,50,50,0,50,50,130,130,73,73,104,54,"True"
14,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",8.39735e+14,0.84,98,225,36,189,36,36,0,36,36,99,99,50,50,76,40,"True"
15,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",1.22197e+16,0.860262,98,229,32,197,32,32,0,32,32,100,100,48,48,81,49,"True"
16,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",6.78332e+17,0.840149,98,269,43,226,43,43,0,43,43,110,110,65,65,94,51,"True"
17,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",3.7655e+19,0.827362,98,307,53,254,53,53,0,53,53,120,120,77,77,110,57,"True"
18,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",1.52747e+16,0.848739,98,238,36,202,36,36,0,36,36,95,95,55,55,88,52,"True"
19,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",2.77845e+17,0.865306,98,245,33,212,33,33,0,33,33,109,109,51,51,85,52,"True"
20,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",2.98334e+16,0.859574,98,235,33,202,33,33,0,33,33,102,102,47,47,86,53,"True"
21,"[98]xHRdcLPlpxHgQJMqRwtfocPApchoIpBxvNQvEopebveHcpvhNieQbnNIwNNKHOnocSdMpJyFMNApRvRBaRsMGzQcutHMNJuNsk",8.47915e+17,0.826241,98,282,49,233,49,49,0,49,49,115,115,67,67,100,51,"True"
