trial_number,genome,merit,accuracy,genome_length,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3,did_repro
0,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
1,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
2,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
3,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
4,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
5,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
6,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
7,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
8,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
9,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
10,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
11,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
12,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
13,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
14,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
15,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
16,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
17,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
18,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
19,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
20,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
21,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
22,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
23,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
24,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
25,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
26,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
27,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
28,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
29,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
30,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
31,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
32,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
33,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
34,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
35,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
36,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
37,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
38,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
39,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
40,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
41,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
42,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
43,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
44,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
45,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
46,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
47,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
48,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
49,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
50,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",11.6415,1,89,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
51,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
52,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
53,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
54,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
55,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
56,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
57,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
58,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
59,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",5.96046,1,89,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
60,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",3.05176,1,89,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
61,"[89]ftPNocQhGkcHcyNcJMqScKBRCsQiwRJOoncaRuamSbPbkhpCBQrpxucMhGBnJmMPFeEqhuJKFACvtzAyjAbpQnfNi",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
