trial_number,genome,merit,accuracy,genome_length,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3,did_repro
0,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",267276,1,93,55,0,55,0,0,0,0,0,38,38,6,6,11,11,"True"
1,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",267276,1,93,55,0,55,0,0,0,0,0,38,38,6,6,11,11,"True"
2,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,4,4,3,2,"True"
3,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,4,4,3,2,"True"
4,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",211.758,0.96,93,25,0,24,1,0,0,0,0,16,16,4,4,5,4,"True"
5,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,4,4,3,2,"True"
6,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",522024,1,93,58,0,58,0,0,0,0,0,37,37,11,11,10,10,"True"
7,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",522024,1,93,58,0,58,0,0,0,0,0,37,37,11,11,10,10,"True"
8,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",522024,1,93,58,0,58,0,0,0,0,0,37,37,11,11,10,10,"True"
9,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,4,4,3,2,"True"
10,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",522024,1,93,58,0,58,0,0,0,0,0,37,37,11,11,10,10,"True"
11,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,4,4,3,2,"True"
12,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",522024,1,93,58,0,58,0,0,0,0,0,37,37,11,11,10,10,"True"
13,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",211.758,0.96,93,25,0,24,1,0,0,0,0,16,16,4,4,5,4,"True"
14,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,4,4,3,2,"True"
15,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",522024,1,93,58,0,58,0,0,0,0,0,37,37,11,11,10,10,"True"
16,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,4,4,3,2,"True"
17,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,4,4,3,2,"True"
18,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,4,4,3,2,"True"
19,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",267276,1,93,55,0,55,0,0,0,0,0,38,38,6,6,11,11,"True"
20,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",211.758,0.96,93,25,0,24,1,0,0,0,0,16,16,4,4,5,4,"True"
21,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",522024,1,93,58,0,58,0,0,0,0,0,37,37,11,11,10,10,"True"
22,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",69.3889,0.95,93,20,0,19,1,0,0,0,0,13,13,4,4,3,2,"True"
23,"[93]fbxtMzBOjFcwtRnjaDcHGaBNcJmaOxcRByrnphARLGnQHHqOzlySchHOHdKcCLyQDlymADyMiCpRqvsLcuRkjuFiftrJw",267276,1,93,55,0,55,0,0,0,0,0,38,38,6,6,11,11,"True"
