trial_number,genome,merit,accuracy,genome_length,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3,did_repro
0,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",1.92794e+19,0.95,99,220,11,209,11,11,0,11,11,112,112,49,49,59,48,"True"
1,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",5.1032e+21,0.951417,99,247,12,235,12,12,0,12,12,113,113,63,63,71,59,"True"
2,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",4.12234e+24,0.96337,99,273,10,263,10,10,0,10,10,135,135,58,58,80,70,"True"
3,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",1.35081e+24,0.952555,99,274,13,261,13,13,0,13,13,122,122,71,71,81,68,"True"
4,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",6.31746e+18,0.961722,99,209,8,201,8,8,0,8,8,107,107,46,46,56,48,"True"
5,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",9.19311e+19,0.963801,99,221,8,213,8,8,0,8,8,105,105,60,60,56,48,"True"
6,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",1.08065e+24,0.949091,99,275,14,261,14,14,0,14,14,125,125,67,67,83,69,"True"
7,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",2.24441e+20,0.964444,99,225,8,217,8,8,0,8,8,120,120,54,54,51,43,"True"
8,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",9.87103e+18,0.966507,99,209,7,202,7,7,0,7,7,107,107,51,51,51,44,"True"
9,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",4.75273e+22,0.964143,99,251,9,242,9,9,0,9,9,126,126,65,65,60,51,"True"
10,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",1.43642e+20,0.972603,99,219,6,213,6,6,0,6,6,114,114,46,46,59,53,"True"
11,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",1.92794e+19,0.95,99,220,11,209,11,11,0,11,11,100,100,66,66,54,43,"True"
12,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",4.46944e+26,0.956667,99,300,12,287,13,12,0,12,12,129,129,67,67,104,91,"False"
13,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",8.56176e+20,0.973568,99,227,6,221,6,6,0,6,6,106,106,55,55,66,60,"True"
14,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",1.2459e+22,0.955823,99,249,11,238,11,11,0,11,11,119,119,61,61,69,58,"True"
15,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",1.92794e+19,0.980583,99,206,4,202,4,4,0,4,4,108,108,43,43,55,51,"True"
16,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",2.09027e+21,0.958159,99,239,10,229,10,10,0,10,10,121,121,56,56,62,52,"True"
17,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",3.0124e+19,0.971698,99,212,6,206,6,6,0,6,6,107,107,45,45,60,54,"True"
18,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",8.56176e+20,0.969432,99,229,7,222,7,7,0,7,7,108,108,61,61,60,53,"True"
19,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",1.33777e+21,0.965665,99,233,8,225,8,8,0,8,8,122,122,53,53,58,50,"True"
20,"[99]xmRdcLPDpNHogQJMqRwtfoctApchoIpBxdNQmEopebveHcpLhNieQbnNIwNNKHOnocSdMpJymMNApRvRBaRsMGzQSwvHMNJtNdD",1.81302e+23,0.968627,99,255,8,247,8,8,0,8,8,122,122,56,56,77,69,"True"
