trial_number,genome,merit,accuracy,genome_length,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3,did_repro
0,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",4.76837,1,97,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
1,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",4.76837,1,97,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
2,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",11.6415,1,97,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
3,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",3.05176,1,97,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
4,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
5,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",11.6415,1,97,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
6,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",4.76837,1,97,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
7,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",4.76837,1,97,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
8,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",3.05176,1,97,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
9,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
10,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
11,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",11.6415,1,97,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
12,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",11.6415,1,97,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
13,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",4.76837,1,97,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
14,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
15,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
16,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
17,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",3.05176,1,97,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
18,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",4.76837,1,97,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
19,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",3.05176,1,97,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
20,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
21,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
22,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",3.05176,1,97,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
23,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",4.76837,1,97,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
24,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",11.6415,1,97,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
25,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",4.76837,1,97,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
26,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",11.6415,1,97,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
27,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",3.05176,1,97,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
28,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",4.76837,1,97,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
29,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
30,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
31,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",3.05176,1,97,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
32,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",4.76837,1,97,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
33,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",11.6415,1,97,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
34,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",3.05176,1,97,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
35,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
36,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
37,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",4.76837,1,97,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
38,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",4.76837,1,97,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
39,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",3.05176,1,97,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
40,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",3.05176,1,97,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
41,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
42,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",11.6415,1,97,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
43,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",3.05176,1,97,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
44,"[97]ltPNocQhGkeHcyNcJMqScKBRCHHiGRsOjonnaJMuEmSAbPChSpmBQBfptucMfGcnSMMxKPeoqhujvKFACItzfyjvbpbOnfuim",5.96046,1,97,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
